Parameters
96.351481632514
608.466712335355
-0.0338242943075875
-3.25413664023729e-05
1099.83817427751
-0.0104475789457851
0.000456852270925254
-0.00391032804464372
0.0134336631063796
-0.00910103635550667
288.40637983649
0.0201268711386138
5.56453274157973e-05
0.00457076574679577
-0.000350499178651305
-0.00170233934255817
-506.761106806267
0.00885467114897417
-9.80371221095572e-05
